account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000771,Bibliotheque Nationale - Nantes,771,Grossiste,Distribution,37 avenue du Livre,Nantes,44,40008,Prospect,21988804,25,2021-01-19
ACC000772,BU Paris-Saclay - Strasbourg,772,Ecole,Education,197 avenue du Livre,Strasbourg,67,21708,Prospect,6776366,5,2022-09-13
ACC000773,Mediatheque de Lyon - Lille,773,Universite,Education,53 avenue du Livre,Lille,59,23526,Partenaire,49576823,500,2020-10-20
ACC000774,CDI Lycee Voltaire - Rennes,774,Mediatheque,Institutionnel,161 avenue du Livre,Rennes,35,58177,Prospect,44249521,25,2020-10-21
ACC000775,Ecole Normale Superieure - Grenoble,775,Librairie,Librairie,154 avenue du Livre,Grenoble,38,27973,Partenaire,28269008,5,2022-01-31
ACC000776,Grossiste Livres Express - Rouen,776,Bibliotheque,Institutionnel,196 avenue du Livre,Rouen,76,27451,Prospect,46166688,50,2021-12-16
ACC000777,France Loisirs - Tours,777,Grossiste,Distribution,74 avenue du Livre,Tours,37,18966,Partenaire,39921787,25,2021-06-14
ACC000778,Chapitre.com - Dijon,778,Ecole,Education,272 avenue du Livre,Dijon,21,83831,Partenaire,12698755,250,2020-03-10
ACC000779,Leslibraires.fr - Clermont-Ferrand,779,Universite,Education,5 avenue du Livre,Clermont-Ferrand,63,89995,Client,32188631,10,2020-06-08
ACC000780,Amazon France - Montpellier,780,Mediatheque,Institutionnel,85 avenue du Livre,Montpellier,34,67684,Partenaire,245340,10,2022-06-13
ACC000781,Librairie Gallimard - Paris,781,Librairie,Librairie,180 avenue du Livre,Paris,75,37925,Client,11882988,25,2021-12-04
ACC000782,Librairie Gibert - Lyon,782,Bibliotheque,Institutionnel,78 avenue du Livre,Lyon,69,63963,Client,42086818,500,2022-02-21
ACC000783,Fnac Livres - Marseille,783,Grossiste,Distribution,227 avenue du Livre,Marseille,13,38474,Partenaire,36464148,50,2020-03-06
ACC000784,Cultura - Toulouse,784,Ecole,Education,45 avenue du Livre,Toulouse,31,23168,Prospect,19419077,100,2020-12-02
ACC000785,Librairie Mollat - Bordeaux,785,Universite,Education,72 avenue du Livre,Bordeaux,33,26142,Client,2918031,10,2020-06-27
ACC000786,Librairie Decitre - Nantes,786,Mediatheque,Institutionnel,197 avenue du Livre,Nantes,44,56076,Partenaire,841040,25,2020-09-20
ACC000787,Le Furet du Nord - Strasbourg,787,Librairie,Librairie,220 avenue du Livre,Strasbourg,67,51222,Prospect,10659129,25,2021-04-05
ACC000788,Librairie Kleen - Lille,788,Bibliotheque,Institutionnel,72 avenue du Livre,Lille,59,42477,Client,43110200,250,2021-07-01
ACC000789,Librairie Sauramps - Rennes,789,Grossiste,Distribution,142 avenue du Livre,Rennes,35,94491,Prospect,22443505,250,2022-02-24
ACC000790,Librairie Dialogues - Grenoble,790,Ecole,Education,44 avenue du Livre,Grenoble,38,42527,Prospect,46332425,25,2022-09-17
ACC000791,Bibliotheque Nationale - Rouen,791,Universite,Education,284 avenue du Livre,Rouen,76,88774,Partenaire,20836146,50,2022-07-21
ACC000792,BU Paris-Saclay - Tours,792,Mediatheque,Institutionnel,146 avenue du Livre,Tours,37,13515,Client,28602175,50,2020-12-03
ACC000793,Mediatheque de Lyon - Dijon,793,Librairie,Librairie,155 avenue du Livre,Dijon,21,36928,Partenaire,11233868,10,2022-05-07
ACC000794,CDI Lycee Voltaire - Clermont-Ferrand,794,Bibliotheque,Institutionnel,266 avenue du Livre,Clermont-Ferrand,63,89551,Partenaire,21972776,500,2022-06-17
ACC000795,Ecole Normale Superieure - Montpellier,795,Grossiste,Distribution,261 avenue du Livre,Montpellier,34,34726,Prospect,40575964,10,2020-12-31
ACC000796,Grossiste Livres Express - Paris,796,Ecole,Education,201 avenue du Livre,Paris,75,48737,Client,7946048,100,2020-02-15
ACC000797,France Loisirs - Lyon,797,Universite,Education,28 avenue du Livre,Lyon,69,41370,Partenaire,8407105,250,2020-01-22
ACC000798,Chapitre.com - Marseille,798,Mediatheque,Institutionnel,254 avenue du Livre,Marseille,13,60578,Client,38867437,250,2020-04-13
ACC000799,Leslibraires.fr - Toulouse,799,Librairie,Librairie,58 avenue du Livre,Toulouse,31,41599,Partenaire,23126619,100,2021-01-07
ACC000800,Amazon France - Bordeaux,800,Bibliotheque,Institutionnel,256 avenue du Livre,Bordeaux,33,93634,Prospect,39178605,250,2021-12-24
ACC000801,Librairie Gallimard - Nantes,801,Grossiste,Distribution,37 avenue du Livre,Nantes,44,79243,Client,5138102,10,2021-09-06
ACC000802,Librairie Gibert - Strasbourg,802,Ecole,Education,7 avenue du Livre,Strasbourg,67,57329,Partenaire,43133727,5,2020-09-17
ACC000803,Fnac Livres - Lille,803,Universite,Education,163 avenue du Livre,Lille,59,27299,Client,36731854,500,2020-06-23
ACC000804,Cultura - Rennes,804,Mediatheque,Institutionnel,199 avenue du Livre,Rennes,35,84498,Client,49681424,10,2020-02-26
ACC000805,Librairie Mollat - Grenoble,805,Librairie,Librairie,216 avenue du Livre,Grenoble,38,57895,Prospect,35474886,50,2020-08-28
ACC000806,Librairie Decitre - Rouen,806,Bibliotheque,Institutionnel,280 avenue du Livre,Rouen,76,99514,Prospect,27727021,250,2020-08-25
ACC000807,Le Furet du Nord - Tours,807,Grossiste,Distribution,89 avenue du Livre,Tours,37,71736,Prospect,32814950,5,2021-08-02
ACC000808,Librairie Kleen - Dijon,808,Ecole,Education,38 avenue du Livre,Dijon,21,12187,Partenaire,11555565,50,2021-08-10
ACC000809,Librairie Sauramps - Clermont-Ferrand,809,Universite,Education,35 avenue du Livre,Clermont-Ferrand,63,11807,Partenaire,27024165,5,2020-12-10
ACC000810,Librairie Dialogues - Montpellier,810,Mediatheque,Institutionnel,135 avenue du Livre,Montpellier,34,38277,Partenaire,3310858,500,2020-04-24
ACC000811,Bibliotheque Nationale - Paris,811,Librairie,Librairie,21 avenue du Livre,Paris,75,17925,Prospect,34341479,100,2021-09-07
ACC000812,BU Paris-Saclay - Lyon,812,Bibliotheque,Institutionnel,204 avenue du Livre,Lyon,69,76402,Partenaire,26324243,10,2022-06-17
ACC000813,Mediatheque de Lyon - Marseille,813,Grossiste,Distribution,147 avenue du Livre,Marseille,13,92388,Client,647835,10,2021-05-29
ACC000814,CDI Lycee Voltaire - Toulouse,814,Ecole,Education,257 avenue du Livre,Toulouse,31,64451,Prospect,10563195,25,2021-11-18
ACC000815,Ecole Normale Superieure - Bordeaux,815,Universite,Education,217 avenue du Livre,Bordeaux,33,62727,Partenaire,39710032,10,2020-12-05
ACC000816,Grossiste Livres Express - Nantes,816,Mediatheque,Institutionnel,43 avenue du Livre,Nantes,44,93956,Client,28788820,25,2022-08-19
ACC000817,France Loisirs - Strasbourg,817,Librairie,Librairie,275 avenue du Livre,Strasbourg,67,80471,Client,28513072,25,2021-02-13
ACC000818,Chapitre.com - Lille,818,Bibliotheque,Institutionnel,79 avenue du Livre,Lille,59,46368,Client,36202353,500,2021-11-02
ACC000819,Leslibraires.fr - Rennes,819,Grossiste,Distribution,43 avenue du Livre,Rennes,35,50620,Prospect,44250762,50,2022-05-29
ACC000820,Amazon France - Grenoble,820,Ecole,Education,41 avenue du Livre,Grenoble,38,77017,Partenaire,32083922,100,2021-10-27
ACC000821,Librairie Gallimard - Rouen,821,Universite,Education,105 avenue du Livre,Rouen,76,30365,Partenaire,12302753,50,2022-07-22
ACC000822,Librairie Gibert - Tours,822,Mediatheque,Institutionnel,275 avenue du Livre,Tours,37,52827,Prospect,32506584,25,2022-08-23
ACC000823,Fnac Livres - Dijon,823,Librairie,Librairie,201 avenue du Livre,Dijon,21,86865,Partenaire,17685559,50,2020-03-26
ACC000824,Cultura - Clermont-Ferrand,824,Bibliotheque,Institutionnel,34 avenue du Livre,Clermont-Ferrand,63,50654,Client,28958985,500,2021-02-27
ACC000825,Librairie Mollat - Montpellier,825,Grossiste,Distribution,224 avenue du Livre,Montpellier,34,41278,Partenaire,8357161,250,2022-07-01
ACC000826,Librairie Decitre - Paris,826,Ecole,Education,30 avenue du Livre,Paris,75,42044,Client,5040975,100,2021-12-26
ACC000827,Le Furet du Nord - Lyon,827,Universite,Education,45 avenue du Livre,Lyon,69,66948,Prospect,12331646,25,2020-02-06
ACC000828,Librairie Kleen - Marseille,828,Mediatheque,Institutionnel,60 avenue du Livre,Marseille,13,69424,Prospect,41351532,500,2021-10-30
ACC000829,Librairie Sauramps - Toulouse,829,Librairie,Librairie,29 avenue du Livre,Toulouse,31,50539,Client,6765260,500,2021-11-13
ACC000830,Librairie Dialogues - Bordeaux,830,Bibliotheque,Institutionnel,90 avenue du Livre,Bordeaux,33,25655,Prospect,20352381,500,2022-09-22
ACC000831,Bibliotheque Nationale - Nantes,831,Grossiste,Distribution,7 avenue du Livre,Nantes,44,27984,Partenaire,41565246,10,2022-02-13
ACC000832,BU Paris-Saclay - Strasbourg,832,Ecole,Education,6 avenue du Livre,Strasbourg,67,31473,Client,36110895,250,2020-07-31
ACC000833,Mediatheque de Lyon - Lille,833,Universite,Education,255 avenue du Livre,Lille,59,55443,Prospect,8138296,50,2020-02-25
ACC000834,CDI Lycee Voltaire - Rennes,834,Mediatheque,Institutionnel,268 avenue du Livre,Rennes,35,77793,Partenaire,14451060,50,2020-06-11
ACC000835,Ecole Normale Superieure - Grenoble,835,Librairie,Librairie,133 avenue du Livre,Grenoble,38,31884,Prospect,31764194,10,2021-10-03
ACC000836,Grossiste Livres Express - Rouen,836,Bibliotheque,Institutionnel,191 avenue du Livre,Rouen,76,26637,Client,32402483,25,2020-12-17
ACC000837,France Loisirs - Tours,837,Grossiste,Distribution,138 avenue du Livre,Tours,37,25473,Prospect,25149926,100,2021-04-12
ACC000838,Chapitre.com - Dijon,838,Ecole,Education,16 avenue du Livre,Dijon,21,53910,Partenaire,24064061,250,2020-11-20
ACC000839,Leslibraires.fr - Clermont-Ferrand,839,Universite,Education,220 avenue du Livre,Clermont-Ferrand,63,45649,Partenaire,6964629,50,2022-09-04
ACC000840,Amazon France - Montpellier,840,Mediatheque,Institutionnel,269 avenue du Livre,Montpellier,34,18371,Partenaire,22677243,500,2021-04-10
ACC000841,Librairie Gallimard - Paris,841,Librairie,Librairie,135 avenue du Livre,Paris,75,85582,Partenaire,20964729,50,2022-01-13
ACC000842,Librairie Gibert - Lyon,842,Bibliotheque,Institutionnel,40 avenue du Livre,Lyon,69,75031,Partenaire,21640561,100,2020-09-01
ACC000843,Fnac Livres - Marseille,843,Grossiste,Distribution,234 avenue du Livre,Marseille,13,76949,Partenaire,14408825,100,2022-03-03
ACC000844,Cultura - Toulouse,844,Ecole,Education,185 avenue du Livre,Toulouse,31,17266,Prospect,47414961,50,2021-08-13
ACC000845,Librairie Mollat - Bordeaux,845,Universite,Education,256 avenue du Livre,Bordeaux,33,84302,Client,36828531,100,2022-01-08
ACC000846,Librairie Decitre - Nantes,846,Mediatheque,Institutionnel,86 avenue du Livre,Nantes,44,58193,Prospect,32204750,500,2020-08-29
ACC000847,Le Furet du Nord - Strasbourg,847,Librairie,Librairie,81 avenue du Livre,Strasbourg,67,43438,Prospect,33118546,25,2022-07-28
ACC000848,Librairie Kleen - Lille,848,Bibliotheque,Institutionnel,53 avenue du Livre,Lille,59,85223,Client,41865538,100,2022-08-10
ACC000849,Librairie Sauramps - Rennes,849,Grossiste,Distribution,60 avenue du Livre,Rennes,35,39937,Prospect,43546181,5,2021-09-09
ACC000850,Librairie Dialogues - Grenoble,850,Ecole,Education,261 avenue du Livre,Grenoble,38,10336,Prospect,18966101,5,2021-09-08
ACC000851,Bibliotheque Nationale - Rouen,851,Universite,Education,23 avenue du Livre,Rouen,76,11610,Partenaire,29501737,500,2021-10-30
ACC000852,BU Paris-Saclay - Tours,852,Mediatheque,Institutionnel,126 avenue du Livre,Tours,37,16026,Prospect,35733991,10,2021-07-29
ACC000853,Mediatheque de Lyon - Dijon,853,Librairie,Librairie,242 avenue du Livre,Dijon,21,57707,Partenaire,42602055,50,2020-08-08
ACC000854,CDI Lycee Voltaire - Clermont-Ferrand,854,Bibliotheque,Institutionnel,197 avenue du Livre,Clermont-Ferrand,63,29671,Prospect,11566640,50,2021-07-11
ACC000855,Ecole Normale Superieure - Montpellier,855,Grossiste,Distribution,92 avenue du Livre,Montpellier,34,14635,Partenaire,45502997,5,2021-11-16
ACC000856,Grossiste Livres Express - Paris,856,Ecole,Education,284 avenue du Livre,Paris,75,95944,Prospect,1713928,500,2022-06-29
ACC000857,France Loisirs - Lyon,857,Universite,Education,215 avenue du Livre,Lyon,69,39427,Prospect,2029779,10,2022-01-10
ACC000858,Chapitre.com - Marseille,858,Mediatheque,Institutionnel,165 avenue du Livre,Marseille,13,42540,Prospect,27703589,250,2020-09-20
ACC000859,Leslibraires.fr - Toulouse,859,Librairie,Librairie,214 avenue du Livre,Toulouse,31,51934,Client,9457582,10,2020-03-05
ACC000860,Amazon France - Bordeaux,860,Bibliotheque,Institutionnel,139 avenue du Livre,Bordeaux,33,20208,Partenaire,29613491,5,2020-12-31
ACC000861,Librairie Gallimard - Nantes,861,Grossiste,Distribution,293 avenue du Livre,Nantes,44,58864,Partenaire,42243357,250,2020-11-18
ACC000862,Librairie Gibert - Strasbourg,862,Ecole,Education,62 avenue du Livre,Strasbourg,67,75803,Prospect,48573149,100,2022-03-22
ACC000863,Fnac Livres - Lille,863,Universite,Education,27 avenue du Livre,Lille,59,33507,Prospect,2526096,25,2021-08-01
ACC000864,Cultura - Rennes,864,Mediatheque,Institutionnel,115 avenue du Livre,Rennes,35,77603,Client,43782022,10,2020-03-21
ACC000865,Librairie Mollat - Grenoble,865,Librairie,Librairie,24 avenue du Livre,Grenoble,38,62550,Client,19742594,25,2022-03-07
ACC000866,Librairie Decitre - Rouen,866,Bibliotheque,Institutionnel,36 avenue du Livre,Rouen,76,70960,Prospect,10765389,250,2022-03-20
ACC000867,Le Furet du Nord - Tours,867,Grossiste,Distribution,145 avenue du Livre,Tours,37,50723,Partenaire,43171458,250,2020-12-01
ACC000868,Librairie Kleen - Dijon,868,Ecole,Education,168 avenue du Livre,Dijon,21,21322,Prospect,6687836,500,2022-07-15
ACC000869,Librairie Sauramps - Clermont-Ferrand,869,Universite,Education,284 avenue du Livre,Clermont-Ferrand,63,69866,Client,41119809,50,2021-04-19
ACC000870,Librairie Dialogues - Montpellier,870,Mediatheque,Institutionnel,5 avenue du Livre,Montpellier,34,58354,Partenaire,16010250,100,2020-10-12
ACC000871,Bibliotheque Nationale - Paris,871,Librairie,Librairie,103 avenue du Livre,Paris,75,48219,Partenaire,12726742,50,2020-05-19
ACC000872,BU Paris-Saclay - Lyon,872,Bibliotheque,Institutionnel,289 avenue du Livre,Lyon,69,49834,Partenaire,16705608,10,2021-06-24
ACC000873,Mediatheque de Lyon - Marseille,873,Grossiste,Distribution,125 avenue du Livre,Marseille,13,70807,Partenaire,33445196,250,2020-09-01
ACC000874,CDI Lycee Voltaire - Toulouse,874,Ecole,Education,189 avenue du Livre,Toulouse,31,87554,Client,1077954,100,2020-10-18
ACC000875,Ecole Normale Superieure - Bordeaux,875,Universite,Education,253 avenue du Livre,Bordeaux,33,35614,Prospect,26119803,100,2020-07-10
ACC000876,Grossiste Livres Express - Nantes,876,Mediatheque,Institutionnel,280 avenue du Livre,Nantes,44,42129,Client,5232525,250,2022-01-28
ACC000877,France Loisirs - Strasbourg,877,Librairie,Librairie,78 avenue du Livre,Strasbourg,67,10835,Partenaire,38138424,25,2020-10-08
ACC000878,Chapitre.com - Lille,878,Bibliotheque,Institutionnel,210 avenue du Livre,Lille,59,13133,Partenaire,21306044,5,2020-10-23
ACC000879,Leslibraires.fr - Rennes,879,Grossiste,Distribution,120 avenue du Livre,Rennes,35,80981,Client,15761772,250,2020-12-14
ACC000880,Amazon France - Grenoble,880,Ecole,Education,178 avenue du Livre,Grenoble,38,93354,Prospect,7136060,25,2020-05-05
ACC000881,Librairie Gallimard - Rouen,881,Universite,Education,5 avenue du Livre,Rouen,76,53911,Client,11915170,10,2020-09-28
ACC000882,Librairie Gibert - Tours,882,Mediatheque,Institutionnel,1 avenue du Livre,Tours,37,96154,Partenaire,3213371,500,2022-07-13
ACC000883,Fnac Livres - Dijon,883,Librairie,Librairie,193 avenue du Livre,Dijon,21,50306,Partenaire,17995211,10,2020-09-23
ACC000884,Cultura - Clermont-Ferrand,884,Bibliotheque,Institutionnel,54 avenue du Livre,Clermont-Ferrand,63,36895,Partenaire,31510768,500,2020-03-01
ACC000885,Librairie Mollat - Montpellier,885,Grossiste,Distribution,272 avenue du Livre,Montpellier,34,41217,Client,37350193,50,2021-12-16
ACC000886,Librairie Decitre - Paris,886,Ecole,Education,215 avenue du Livre,Paris,75,74491,Client,37156557,500,2022-09-12
ACC000887,Le Furet du Nord - Lyon,887,Universite,Education,31 avenue du Livre,Lyon,69,28661,Client,5352286,250,2022-03-11
ACC000888,Librairie Kleen - Marseille,888,Mediatheque,Institutionnel,144 avenue du Livre,Marseille,13,22193,Client,18384768,50,2020-06-23
ACC000889,Librairie Sauramps - Toulouse,889,Librairie,Librairie,23 avenue du Livre,Toulouse,31,40339,Prospect,32841742,100,2020-11-27
ACC000890,Librairie Dialogues - Bordeaux,890,Bibliotheque,Institutionnel,267 avenue du Livre,Bordeaux,33,64140,Partenaire,25172453,5,2022-09-03
ACC000891,Bibliotheque Nationale - Nantes,891,Grossiste,Distribution,191 avenue du Livre,Nantes,44,70091,Partenaire,22399413,250,2020-07-03
ACC000892,BU Paris-Saclay - Strasbourg,892,Ecole,Education,44 avenue du Livre,Strasbourg,67,86122,Partenaire,48178734,10,2020-03-11
ACC000893,Mediatheque de Lyon - Lille,893,Universite,Education,49 avenue du Livre,Lille,59,76247,Partenaire,43498776,10,2021-04-04
ACC000894,CDI Lycee Voltaire - Rennes,894,Mediatheque,Institutionnel,69 avenue du Livre,Rennes,35,93521,Partenaire,17996488,250,2022-05-30
ACC000895,Ecole Normale Superieure - Grenoble,895,Librairie,Librairie,202 avenue du Livre,Grenoble,38,19808,Client,40366588,5,2020-03-05
ACC000896,Grossiste Livres Express - Rouen,896,Bibliotheque,Institutionnel,291 avenue du Livre,Rouen,76,18163,Client,19192756,25,2020-04-24
ACC000897,France Loisirs - Tours,897,Grossiste,Distribution,223 avenue du Livre,Tours,37,96827,Prospect,26591911,10,2020-06-29
ACC000898,Chapitre.com - Dijon,898,Ecole,Education,67 avenue du Livre,Dijon,21,41034,Client,19550980,5,2020-09-22
ACC000899,Leslibraires.fr - Clermont-Ferrand,899,Universite,Education,150 avenue du Livre,Clermont-Ferrand,63,44208,Prospect,45618644,100,2021-05-08
ACC000900,Amazon France - Montpellier,900,Mediatheque,Institutionnel,162 avenue du Livre,Montpellier,34,61505,Client,44668398,25,2022-04-14
ACC000901,Librairie Gallimard - Paris,901,Librairie,Librairie,168 avenue du Livre,Paris,75,51688,Prospect,27991322,100,2022-08-29
ACC000902,Librairie Gibert - Lyon,902,Bibliotheque,Institutionnel,232 avenue du Livre,Lyon,69,45645,Prospect,49875440,500,2021-03-14
ACC000903,Fnac Livres - Marseille,903,Grossiste,Distribution,120 avenue du Livre,Marseille,13,19789,Partenaire,38302183,50,2022-01-19
ACC000904,Cultura - Toulouse,904,Ecole,Education,104 avenue du Livre,Toulouse,31,27840,Client,41567350,5,2021-03-29
ACC000905,Librairie Mollat - Bordeaux,905,Universite,Education,300 avenue du Livre,Bordeaux,33,24283,Prospect,5639102,250,2020-05-13
ACC000906,Librairie Decitre - Nantes,906,Mediatheque,Institutionnel,80 avenue du Livre,Nantes,44,23848,Prospect,48140268,5,2020-01-01
ACC000907,Le Furet du Nord - Strasbourg,907,Librairie,Librairie,85 avenue du Livre,Strasbourg,67,68925,Partenaire,7527345,5,2020-03-20
ACC000908,Librairie Kleen - Lille,908,Bibliotheque,Institutionnel,239 avenue du Livre,Lille,59,51160,Prospect,10351079,500,2022-02-26
ACC000909,Librairie Sauramps - Rennes,909,Grossiste,Distribution,209 avenue du Livre,Rennes,35,25825,Client,20148045,10,2021-10-02
ACC000910,Librairie Dialogues - Grenoble,910,Ecole,Education,275 avenue du Livre,Grenoble,38,56961,Partenaire,8873433,5,2020-05-22
ACC000911,Bibliotheque Nationale - Rouen,911,Universite,Education,107 avenue du Livre,Rouen,76,69233,Prospect,22398333,5,2021-05-01
ACC000912,BU Paris-Saclay - Tours,912,Mediatheque,Institutionnel,158 avenue du Livre,Tours,37,70731,Prospect,4289388,5,2021-03-14
ACC000913,Mediatheque de Lyon - Dijon,913,Librairie,Librairie,136 avenue du Livre,Dijon,21,25717,Partenaire,2319709,50,2020-07-28
ACC000914,CDI Lycee Voltaire - Clermont-Ferrand,914,Bibliotheque,Institutionnel,47 avenue du Livre,Clermont-Ferrand,63,30658,Partenaire,14631817,500,2021-12-25
ACC000915,Ecole Normale Superieure - Montpellier,915,Grossiste,Distribution,156 avenue du Livre,Montpellier,34,89076,Prospect,41648316,500,2021-12-27
ACC000916,Grossiste Livres Express - Paris,916,Ecole,Education,21 avenue du Livre,Paris,75,38183,Partenaire,13315643,5,2020-01-22
ACC000917,France Loisirs - Lyon,917,Universite,Education,168 avenue du Livre,Lyon,69,29441,Prospect,19562362,5,2021-01-15
ACC000918,Chapitre.com - Marseille,918,Mediatheque,Institutionnel,47 avenue du Livre,Marseille,13,42534,Client,17793132,500,2022-01-26
ACC000919,Leslibraires.fr - Toulouse,919,Librairie,Librairie,183 avenue du Livre,Toulouse,31,61936,Client,17327082,10,2021-06-12
ACC000920,Amazon France - Bordeaux,920,Bibliotheque,Institutionnel,263 avenue du Livre,Bordeaux,33,16416,Partenaire,36940044,500,2021-08-03
ACC000921,Librairie Gallimard - Nantes,921,Grossiste,Distribution,154 avenue du Livre,Nantes,44,44100,Prospect,26195665,500,2022-01-27
ACC000922,Librairie Gibert - Strasbourg,922,Ecole,Education,90 avenue du Livre,Strasbourg,67,14073,Client,10946483,500,2021-12-08
ACC000923,Fnac Livres - Lille,923,Universite,Education,208 avenue du Livre,Lille,59,69270,Client,34410451,5,2020-01-12
ACC000924,Cultura - Rennes,924,Mediatheque,Institutionnel,285 avenue du Livre,Rennes,35,82105,Client,49594792,25,2020-02-15
ACC000925,Librairie Mollat - Grenoble,925,Librairie,Librairie,128 avenue du Livre,Grenoble,38,22415,Client,8032330,25,2020-03-31
ACC000926,Librairie Decitre - Rouen,926,Bibliotheque,Institutionnel,237 avenue du Livre,Rouen,76,23357,Prospect,45831177,10,2022-07-02
ACC000927,Le Furet du Nord - Tours,927,Grossiste,Distribution,72 avenue du Livre,Tours,37,25919,Prospect,39308236,500,2020-03-31
ACC000928,Librairie Kleen - Dijon,928,Ecole,Education,7 avenue du Livre,Dijon,21,18083,Partenaire,12365727,100,2020-05-13
ACC000929,Librairie Sauramps - Clermont-Ferrand,929,Universite,Education,114 avenue du Livre,Clermont-Ferrand,63,27133,Prospect,3837338,10,2020-07-03
ACC000930,Librairie Dialogues - Montpellier,930,Mediatheque,Institutionnel,102 avenue du Livre,Montpellier,34,62505,Partenaire,15253883,10,2020-09-09
ACC000931,Bibliotheque Nationale - Paris,931,Librairie,Librairie,191 avenue du Livre,Paris,75,99952,Client,37913885,100,2022-06-16
ACC000932,BU Paris-Saclay - Lyon,932,Bibliotheque,Institutionnel,44 avenue du Livre,Lyon,69,86326,Partenaire,25610644,5,2021-04-20
ACC000933,Mediatheque de Lyon - Marseille,933,Grossiste,Distribution,133 avenue du Livre,Marseille,13,19828,Client,48106719,250,2021-03-29
ACC000934,CDI Lycee Voltaire - Toulouse,934,Ecole,Education,12 avenue du Livre,Toulouse,31,18450,Partenaire,47965870,500,2022-09-17
ACC000935,Ecole Normale Superieure - Bordeaux,935,Universite,Education,102 avenue du Livre,Bordeaux,33,94670,Partenaire,3799327,250,2021-11-09
ACC000936,Grossiste Livres Express - Nantes,936,Mediatheque,Institutionnel,228 avenue du Livre,Nantes,44,26880,Prospect,19540091,250,2021-05-02
ACC000937,France Loisirs - Strasbourg,937,Librairie,Librairie,48 avenue du Livre,Strasbourg,67,53456,Prospect,37704920,25,2022-09-21
ACC000938,Chapitre.com - Lille,938,Bibliotheque,Institutionnel,63 avenue du Livre,Lille,59,15596,Partenaire,21507189,250,2022-06-20
ACC000939,Leslibraires.fr - Rennes,939,Grossiste,Distribution,237 avenue du Livre,Rennes,35,16637,Prospect,42972936,500,2021-09-03
ACC000940,Amazon France - Grenoble,940,Ecole,Education,87 avenue du Livre,Grenoble,38,85220,Prospect,31704736,50,2020-02-28
ACC000941,Librairie Gallimard - Rouen,941,Universite,Education,222 avenue du Livre,Rouen,76,61773,Partenaire,32167492,10,2022-08-21
ACC000942,Librairie Gibert - Tours,942,Mediatheque,Institutionnel,255 avenue du Livre,Tours,37,13864,Client,25312931,250,2022-02-08
ACC000943,Fnac Livres - Dijon,943,Librairie,Librairie,196 avenue du Livre,Dijon,21,99550,Prospect,14986001,500,2022-09-03
ACC000944,Cultura - Clermont-Ferrand,944,Bibliotheque,Institutionnel,219 avenue du Livre,Clermont-Ferrand,63,32650,Client,12102579,250,2021-08-15
ACC000945,Librairie Mollat - Montpellier,945,Grossiste,Distribution,182 avenue du Livre,Montpellier,34,38143,Prospect,38401280,25,2020-07-17
ACC000946,Librairie Decitre - Paris,946,Ecole,Education,96 avenue du Livre,Paris,75,46042,Partenaire,41919969,10,2021-12-21
ACC000947,Le Furet du Nord - Lyon,947,Universite,Education,144 avenue du Livre,Lyon,69,68459,Client,41922140,25,2021-06-03
ACC000948,Librairie Kleen - Marseille,948,Mediatheque,Institutionnel,77 avenue du Livre,Marseille,13,14541,Prospect,29911494,250,2022-04-26
ACC000949,Librairie Sauramps - Toulouse,949,Librairie,Librairie,126 avenue du Livre,Toulouse,31,94840,Partenaire,33884509,10,2020-09-04
ACC000950,Librairie Dialogues - Bordeaux,950,Bibliotheque,Institutionnel,152 avenue du Livre,Bordeaux,33,75390,Partenaire,27904205,5,2021-02-12
ACC000951,Bibliotheque Nationale - Nantes,951,Grossiste,Distribution,211 avenue du Livre,Nantes,44,82179,Client,49515987,250,2021-03-15
ACC000952,BU Paris-Saclay - Strasbourg,952,Ecole,Education,246 avenue du Livre,Strasbourg,67,17992,Prospect,7525932,100,2021-11-11
ACC000953,Mediatheque de Lyon - Lille,953,Universite,Education,45 avenue du Livre,Lille,59,46670,Client,9874408,500,2022-03-27
ACC000954,CDI Lycee Voltaire - Rennes,954,Mediatheque,Institutionnel,197 avenue du Livre,Rennes,35,27987,Prospect,31358232,250,2020-07-22
ACC000955,Ecole Normale Superieure - Grenoble,955,Librairie,Librairie,215 avenue du Livre,Grenoble,38,36143,Partenaire,45038902,25,2022-01-15
ACC000956,Grossiste Livres Express - Rouen,956,Bibliotheque,Institutionnel,270 avenue du Livre,Rouen,76,42656,Client,5286304,100,2021-08-18
ACC000957,France Loisirs - Tours,957,Grossiste,Distribution,279 avenue du Livre,Tours,37,12559,Prospect,37881372,25,2020-11-26
ACC000958,Chapitre.com - Dijon,958,Ecole,Education,196 avenue du Livre,Dijon,21,57069,Partenaire,14902108,250,2022-01-10
ACC000959,Leslibraires.fr - Clermont-Ferrand,959,Universite,Education,246 avenue du Livre,Clermont-Ferrand,63,81371,Partenaire,30925813,250,2020-02-12
ACC000960,Amazon France - Montpellier,960,Mediatheque,Institutionnel,249 avenue du Livre,Montpellier,34,55093,Partenaire,14036049,250,2021-07-09
ACC000961,Librairie Gallimard - Paris,961,Librairie,Librairie,290 avenue du Livre,Paris,75,75849,Client,17464616,500,2020-06-30
ACC000962,Librairie Gibert - Lyon,962,Bibliotheque,Institutionnel,165 avenue du Livre,Lyon,69,60905,Prospect,3743128,50,2020-07-03
